0,345476.7263,476380.3866,13.08084148,254.164643
1,345475.659,476387.7809,13.60334592,251.0392809
2,345477.8581,476385.2978,12.95128797,144.2444134
3,345472.3203,476361.5134,12.36640353,279.7990552
4,345473.4658,476386.4619,13.76202125,147.5620574
5,345478.4053,476347.5249,12.86367724,376.8763552
6,345478.9301,476383.2156,13.39168252,231.0893981
8,345479.062,476379.0968,13.46093877,227.6618106
9,345478.3778,476356.7824,13.95188818,59.12704824
10,345486.7231,476351.7918,12.73124502,15.60171401
11,345480.3071,476352.9112,14.36891879,47.9746886
12,345485.0518,476350.7822,12.85423648,65.39502261
13,345489.7904,476373.6985,14.53475575,423.9349855
14,345496.3925,476351.5192,11.58098917,141.7661324
15,345494.46,476368.8756,13.93529771,118.3291829
16,345491.402,476343.0579,6.799528847,3.421243897
17,345492.7328,476338.0377,7.333515399,25.7502245
18,345498.3452,476345.7309,7.364852088,57.6564926
19,345498.8452,476349.3292,6.859890151,21.25078368
20,345498.6959,476342.1581,7.145843723,56.70568928
21,345502.7937,476353.1501,5.581430586,20.91656793
22,345508.0027,476332.0925,8.101651332,14.27406825
23,345504.4538,476358.444,12.1109141,238.3099036
24,345507.4367,476359.3132,12.04805536,65.28253816
25,345515.3231,476338.8492,11.81297844,81.18048098
26,345508.1542,476336.1445,11.06227421,1659.872247
27,345512.2353,476353.9987,12.08656939,143.8028782
28,345513.8568,476340.1541,11.84503875,975.9938396
29,345518.3557,476335.2252,11.42360956,974.6299623
30,345521.987,476349.3158,4.91406972,8.073491426
31,345519.4265,476338.4901,10.37392362,974.5519572
32,345519.6182,476481.2533,2.757793534,74.33814774
33,345521.692,476333.499,8.92530816,13.38780088
34,345522.3292,476352.1476,7.86774715,11.91305528
35,345521.2281,476357.2663,7.722508746,8.253740514
36,345520.8621,476478.7752,2.410315917,89.80675217
37,345524.7744,476343.3889,6.822479231,14.89568901
38,345528.2892,476340.3308,7.655124653,105.0692186
39,345527.1023,476363.4312,12.7113007,140.4787502
40,345531.8603,476350.5333,10.05032453,41.26334005
41,345530.5357,476331.6674,5.821261274,672.658508
42,345531.3439,476336.7314,6.331097604,103.25926
43,345535.7051,476357.5665,12.65052112,98.40987827
44,345532.759,476350.0775,11.44718392,68.44263759
45,345529.6337,476351.5734,11.56379724,53.0572033
47,345534.8565,476470.4079,2.922829604,63.60058995
48,345538.5218,476361.81,11.86193871,207.6426816
49,345537.2702,476362.0403,10.82857922,150.5053917
50,345543.8719,476358.109,13.05283197,152.1018199
