0,345469.0014,476380.98,13.29294997,249.6580104
1,345469.0454,476378.8488,13.55668321,249.4875612
2,345468.9692,476376.166,13.60910301,144.4039289
3,345470.3585,476360.3528,11.77805747,275.694183
4,345470.6254,476377.413,13.62009277,144.0212671
5,345470.5736,476347.6126,12.95574521,376.5947372
6,345474.0662,476376.3219,14.08244754,227.1629089
7,345475.2286,476360.9618,12.53379295,94.79346778
8,345475.1352,476378.1088,13.71037385,227.563679
9,345475.914,476348.3216,13.73196902,57.56648618
10,345477.4042,476350.2754,12.61389851,14.36938999
11,345478.8992,476347.3298,14.34200222,48.01520667
12,345480.3606,476349.8165,13.37182898,65.5824588
13,345487.1165,476367.1112,14.55892814,420.9564406
14,345487.6648,476342.5419,11.4361635,138.1540702
15,345489.16,476366.724,14.14196459,115.2244168
16,345489.4782,476337.7853,6.645871465,3.600943617
17,345492.265,476335.8324,7.78688486,22.36919092
18,345494.1575,476336.6094,7.417213518,55.86314483
19,345494.2878,476344.3362,6.388397002,21.98418797
20,345495.6317,476333.5776,7.781876615,55.61741923
21,345500.4881,476343.4595,5.52403224,19.74912836
22,345500.7437,476332.0709,8.100070046,11.51746439
23,345503.7958,476356.7474,12.1966989,236.6429613
24,345507.7906,476357.2245,11.68229836,62.41063838
25,345508.1211,476334.0474,11.93396804,78.98439045
26,345507.3865,476329.0677,10.3723348,1658.831409
27,345508.8061,476353.5518,11.98560348,139.8660565
28,345509.2725,476336.2189,11.75430781,972.4568997
29,345510.9852,476333.8746,10.72018577,971.8563055
30,345513.2567,476344.9822,5.26802254,7.797973243
31,345513.8592,476331.2894,10.55594645,971.6919269
32,345515.607,476481.3348,2.52049266,73.69678279
33,345517.2988,476330.0082,8.842280461,12.24182945
34,345517.7346,476347.4067,7.397664198,10.04821205
35,345519.1292,476348.8044,7.47326534,4.747656973
36,345519.7491,476478.1985,2.560168759,89.3225055
37,345520.5968,476341.5218,6.942764118,10.11705292
38,345520.7569,476330.708,7.817229683,101.7870197
39,345523.3579,476354.163,12.59619624,138.7025187
40,345523.8801,476346.4901,10.16440141,37.45172555
41,345524.0966,476324.2882,6.592706055,671.8658424
42,345523.9276,476329.4858,6.225440519,101.5347398
43,345525.9637,476354.8326,12.37344876,97.41468591
44,345526.3969,476348.486,11.08985369,65.54771582
45,345530.2307,476350.6396,11.07908989,51.00724104
46,345534.9641,476357.7394,13.23687907,70.61243076
47,345535.7135,476467.6301,3.014519128,63.39507036
48,345536.7583,476353.5345,12.18385163,203.7349153
49,345536.8347,476359.3919,11.3943384,151.1708381
50,345540.9006,476357.0158,13.62088453,150.3298881
51,345546.7548,476359.7878,12.34756944,86.21967092
52,345549.6544,476363.9478,12.37033652,224.3242642
53,345553.1429,476326.4524,2.769205068,63.02437293
54,345555.2678,476360.2872,9.224047989,28.15611407
55,345556.9035,476369.232,8.226264591,21.51937299
56,345559.9307,476361.2894,10.43311669,135.6618181
57,345560.0162,476320.9855,5.911203551,1636.486038
58,345562.219,476326.9359,9.171932586,1636.677629
59,345562.0985,476375.073,8.802521247,15.0322469
60,345562.4357,476328.5179,9.282988487,1636.70956
61,345563.3337,476377.9312,9.458185711,203.9311149
62,345564.1249,476371.3822,9.457867609,65.83362803
63,345565.035,476356.3603,3.407109314,52.59932159
64,345566.6166,476374.2926,9.587123307,19.90453427
65,345566.9065,476359.5173,2.357806556,3.706915582
66,345567.43,476376.9019,8.703543218,17.88100425
67,345567.8054,476375.2532,9.948466823,10.25610279
68,345569.1835,476380.4609,9.20859293,65.29473931
69,345568.9865,476327.3313,8.806110149,28.99047057
70,345570.4718,476382.3798,8.888791344,64.84065412
71,345571.4761,476386.932,8.950711338,39.23590795
72,345574.5199,476392.3547,11.03375255,87.32484433
73,345574.026,476342.4141,9.880201397,191.0735485
74,345574.4555,476325.2827,9.740462215,6.680506434
75,345576.5259,476367.14,7.66384219,129.772015
76,345576.7083,476326.1781,11.63606428,429.7353679
77,345577.0014,476399.368,13.28572429,423.7091018
78,345576.9205,476351.9908,9.028556035,70.64756299
79,345578.4226,476369.483,7.767763144,129.3659432
80,345578.8115,476438.9891,2.464767648,53.03989869
81,345579.5059,476371.9116,7.036104051,12.15052777
82,345581.7249,476351.2047,7.855407198,77.96644402
83,345582.343,476355.5284,10.73884705,69.59727492
84,345584.0945,476410.1883,6.519875023,64.02463397
85,345583.828,476407.9498,7.069688768,12.08918924
86,345583.9243,476380.5742,9.448305298,102.6864379
87,345583.4037,476368.2556,11.09532711,54.03248501
88,345585.4763,476382.4885,11.0775827,102.3732496
89,345585.0478,476321.2989,11.51189948,43.15446019
90,345585.3834,476317.7602,7.417281964,40.42790418
91,345585.95,476369.1965,10.40054971,54.55172282
92,345587.0299,476416.0845,5.013316403,86.66895828
93,345587.3101,476378.1917,9.72065769,10.99614432
94,345587.2424,476363.8102,9.968421762,96.80672827
95,345587.5891,476383.7676,11.44788966,71.45644055
96,345588.1724,476373.3749,10.7205031,13.89331672
97,345588.6904,476364.0712,10.49994948,96.75089378
98,345588.7717,476369.601,10.93468775,78.60731372
99,345589.4311,476417.3935,4.384826666,22.3695052
100,345589.7833,476421.9029,6.355096751,69.54479705
101,345589.7938,476389.8976,7.848728979,28.82942306
102,345590.0594,476372.1056,10.61981135,88.08519651
103,345591.345,476427.6566,7.258014396,67.32838355
104,345592.0872,476328.1802,10.34384703,107.0742384
105,345591.9269,476389.3743,7.17411526,12.64351728
106,345593.0668,476392.6895,6.608702192,5.487712803
107,345593.2665,476385.1907,6.854356109,32.76016136
108,345593.0381,476326.4265,10.85270115,59.13035565
109,345593.4914,476429.0681,6.403598792,84.93379559
110,345593.4866,476400.7834,7.160713846,29.67594821
111,345593.872,476393.6201,6.763294326,3.537592659
112,345593.9859,476328.9464,11.28812954,29.20970428
113,345594.5876,476434.3805,3.735401883,85.7292147
114,345595.8403,476429.6117,7.066509608,26.91985395
115,345595.8994,476392.4669,6.665612987,50.58310582
116,345595.9353,476459.5369,2.684560456,106.2092482
117,345596.4133,476395.7422,6.841445133,51.18125212
118,345598.3029,476333.5831,8.003522557,59.50373382
119,345598.213,476315.687,4.078217193,2613.38139
120,345598.9681,476318.5535,3.650017208,39.78798677
